ID,y
3612,104.96581
3614,101.45804
3615,101.33874
3617,99.830734
3618,96.423004
3619,103.47623
3620,98.935844
3621,101.54973
3625,98.64607
3626,97.43378
3630,97.338486
3631,108.099464
3632,100.600044
3633,98.51467
3634,97.8983
3637,100.719185
3639,103.66585
3640,98.20279
3641,97.46394
3644,108.64332
3645,102.74964
3646,107.974915
3647,102.60636
3648,103.99966
3653,102.54114
3654,100.39532
3655,101.75558
3659,101.88007
3660,98.827225
3662,98.01243
3666,101.63395
3668,94.59634
3671,99.66064
3673,92.509476
3674,101.36209
3675,104.08238
3681,96.70923
3682,100.07365
3686,97.42386
3687,95.75641
3692,84.182335
3695,96.714554
3696,101.24342
3699,106.42091
3705,111.93389
3707,81.87009
3708,94.81742
3709,104.04219
3710,100.07275
3712,91.999306
3715,100.77904
3716,103.21672
3720,113.66488
3722,81.87009
3726,102.58052
3728,92.20126
3729,103.637596
3731,98.49445
3735,104.26551
3736,96.69671
3739,99.052826
3741,101.7549
3743,103.42432
3744,95.650764
3745,99.42469
3746,96.65688
3751,102.07489
3753,102.392715
3760,101.55744
3761,101.38806
3762,103.976616
3763,89.80752
3765,99.736855
3768,98.85368
3769,101.24829
3770,94.49572
3773,97.68462
3774,99.74297
3776,93.328964
3778,89.041214
3779,102.84697
3780,95.11804
3781,101.81657
3782,101.7963
3783,104.32759
3784,95.66964
3786,102.58052
3789,113.87218
3790,94.78655
3793,108.755
3795,99.21967
3797,95.95364
3798,116.39475
3800,104.06514
3804,99.839516
3810,100.067764
3815,102.47386
3816,99.839516
3818,103.96387
3824,104.497025
3828,104.570114
3830,100.00758
3831,91.60677
3832,84.62593
3834,106.30621
3835,101.853424
3836,108.77491
3838,95.86898
3839,116.32809
3840,100.735695
3845,100.34642
3846,104.11464
3847,95.93027
3849,82.682785
3853,96.8706
3855,101.4475
3856,97.51004
3864,78.32795
3865,105.26095
3866,97.30019
3867,100.26438
3868,104.06514
3869,103.52495
3871,102.96007
3875,104.746635
3876,94.79172
3878,99.32131
3879,102.82119
3881,104.06514
3883,101.0992
3884,97.847145
3886,96.82933
3890,105.448906
3893,107.94887
3897,102.63439
3901,98.63
3902,98.0927
3913,96.87286
3914,108.40326
3916,90.89843
3917,94.79796
3924,100.818054
3925,94.01497
3928,104.68019
3929,103.93279
3932,94.6016
3933,107.05667
3934,82.939606
3935,99.41507
3936,95.94558
3937,104.43709
3938,96.4319
3939,108.77491
3943,107.99828
3944,104.51056
3945,101.38866
3946,103.90358
3947,94.160515
3948,101.02997
3949,104.29345
3950,100.16893
3951,102.01852
3952,102.22301
3953,103.22789
3961,110.04243
3962,89.84112
3966,101.164665
3967,99.075165
3968,99.137314
3969,105.510056
3970,101.728096
3971,107.72894
3973,96.29109
3974,104.24232
3975,97.950424
3977,101.37172
3979,112.66513
3985,100.93519
3986,100.430885
3988,108.77491
3991,93.79512
3992,104.72798
3993,103.71787
3994,99.967926
3995,109.31667
4005,112.68342
4007,101.884766
4008,97.52705
4009,104.38864
4010,110.854065
4011,81.76604
4012,98.66547
4013,101.01644
4015,106.838036
4016,103.05587
4018,104.47266
4025,96.05946
4026,104.74429
4028,102.879
4029,100.68658
4031,96.83002
4032,103.82722
4033,93.51252
4034,97.1301
4037,104.09343
4038,99.288216
4039,95.64316
4041,105.742165
4042,100.08168
4043,94.55468
4044,107.05667
4045,105.7207
4046,105.29788
4047,100.3266
4048,98.34556
4049,100.72135
4051,96.92606
4052,103.99966
4058,107.05667
4062,110.1042
4064,100.55675
4067,101.959305
4068,82.48397
4070,98.66836
4072,114.725426
4074,100.27555
4075,99.53919
4076,106.738686
4077,101.73559
4078,104.6477
4080,107.05667
4082,103.83599
4085,96.18101
4086,95.25869
4088,104.74429
4089,102.73285
4092,82.073044
4094,100.09935
4095,98.22295
4096,105.21872
4097,108.14211
4102,98.77312
4105,99.75291
4107,111.20268
4111,96.58875
4112,98.591576
4113,103.375175
4114,104.91104
4115,98.71287
4116,112.40177
4117,97.841385
4118,102.99946
4119,98.43725
4120,100.27395
4122,79.2488
4125,105.57059
4126,96.73131
4129,102.871284
4134,102.44095
4137,102.05018
4141,98.42099
4142,94.27496
4144,95.74937
4145,100.818054
4146,107.97493
4150,101.53694
4151,84.00694
4154,101.959305
4156,100.8824
4157,102.30082
4159,103.05587
4160,107.46419
4161,102.84697
4168,95.7996
4171,98.34428
4172,100.650406
4173,101.14495
4175,96.68306
4176,107.05667
4177,95.74937
4178,106.76584
4179,103.56822
4181,105.648506
4183,100.68658
4184,98.97951
4185,96.376335
4186,102.94194
4188,108.093475
4190,100.932304
4192,92.01319
4193,107.46585
4194,104.2363
4195,101.46292
4196,84.83417
4202,100.118095
4203,98.30349
4208,97.535255
4209,103.80092
4210,100.43638
4211,103.15791
4212,116.39475
4214,96.95631
4215,98.28515
4216,102.68732
4217,94.23515
4219,104.76496
4222,104.43709
4224,85.44657
4231,103.10321
4232,100.68658
4234,99.88884
4236,95.74937
4237,107.59572
4240,97.340225
4242,102.59021
4243,104.01609
4247,107.968735
4248,111.10983
4249,105.238205
4254,98.335915
4263,101.27196
4265,95.73572
4267,106.91571
4268,98.38211
4271,107.23575
4272,102.54701
4273,103.66008
4274,94.11523
4276,98.34828
4278,96.35038
4280,99.246025
4281,104.4649
4283,95.72572
4284,105.61706
4285,94.34854
4286,96.20875
4287,94.45293
4288,110.91637
4289,109.03441
4290,85.36144
4293,91.32456
4296,101.51904
4297,107.91168
4299,98.44754
4303,105.47566
4310,102.187775
4312,100.7476
4318,107.59572
4320,113.28656
4322,99.24701
4323,105.45128
4325,99.42252
4326,99.52369
4328,105.0501
4330,101.8192
4332,99.10857
4333,101.40176
4335,94.2054
4336,103.16508
4338,102.40048
4341,101.87621
4342,102.49771
4344,107.05667
4347,99.386024
4348,106.98
4351,99.43426
4352,101.08439
4353,103.00606
4355,97.91146
4356,96.18101
4359,99.79725
4360,95.18987
4361,106.49479
4364,105.20873
4365,103.517525
4368,101.90673
4372,95.760284
4374,96.15757
4376,101.78766
4377,104.03974
4380,94.96932
4383,99.96126
4384,96.35038
4385,96.73734
4389,100.182785
4391,97.271225
4392,96.97997
4393,97.44933
4395,100.226166
4396,104.34745
4398,110.76092
4399,100.71223
4401,97.959946
4406,101.207565
4408,98.294495
4412,106.98
4415,93.75112
4418,96.852425
4419,96.15757
4420,82.073044
4422,104.33152
4423,96.15757
4425,100.33691
4428,105.30871
4431,107.38324
4434,101.89024
4436,101.05786
4437,101.60594
4439,116.071846
4440,100.990524
4441,104.3444
4444,99.343315
4445,96.78979
4446,102.14885
4447,101.689064
4452,96.46878
4456,111.79701
4457,96.2265
4458,98.95284
4460,96.18101
4461,116.287224
4462,106.57357
4465,99.63188
4466,107.01645
4468,99.77396
4469,98.33344
4472,105.77193
4475,91.81719
4478,105.75986
4479,96.66654
4480,103.39021
4483,82.32818
4484,95.3124
4485,102.94038
4486,101.728096
4488,102.64435
4489,97.50809
4490,97.80204
4491,98.39565
4492,89.72931
4493,108.69058
4494,98.78776
4495,101.17256
4498,82.05013
4499,91.81114
4500,100.69757
4503,102.80805
4505,101.3881
4506,76.79898
4507,92.96899
4508,107.59572
4510,99.888054
4511,100.067825
4513,101.728096
4516,83.048706
4519,105.529236
4521,103.05173
4531,94.72735
4532,83.449104
4533,102.76386
4534,95.58498
4536,107.59572
4537,96.2265
4539,98.50731
4542,99.3381
4545,98.482635
4549,106.722885
4551,101.78464
4554,98.09827
4556,104.2271
4559,100.110085
4561,100.257935
4562,109.56581
4566,105.41863
4569,103.147194
4570,104.34745
4573,101.14608
4574,99.79937
4575,93.18003
4577,98.08266
4578,104.43709
4580,110.15525
4582,98.59956
4583,104.33152
4585,95.74573
4587,107.59572
4595,93.98737
4596,108.03983
4601,106.54242
4602,105.02395
4603,95.66337
4605,106.47151
4606,94.27926
4607,108.17222
4608,98.067215
4610,104.86245
4613,97.984764
4617,93.21897
4618,104.54846
4619,92.22101
4620,98.85239
4622,108.83218
4625,96.18101
4626,107.59572
4627,95.996544
4629,95.70609
4631,95.304985
4633,107.59572
4634,100.04244
4635,98.90641
4639,102.44771
4640,103.86668
4642,98.214935
4644,102.266426
4646,107.59572
4647,100.54109
4648,79.40652
4649,102.88587
4650,112.562416
4655,106.722885
4660,97.06893
4661,101.00161
4662,96.97796
4663,104.3231
4665,99.34134
4666,99.31732
4667,99.27552
4668,103.78689
4670,97.17642
4671,103.07875
4672,98.715515
4673,98.02209
4675,99.3865
4676,94.3043
4677,98.13704
4680,100.440285
4682,103.52368
4683,102.73225
4685,106.98
4686,100.23831
4688,104.33199
4690,99.72917
4692,103.19922
4693,100.433945
4697,106.722885
4700,107.88412
4702,109.40164
4707,116.287224
4708,96.18101
4710,79.794655
4716,98.260254
4717,100.690155
4718,98.409485
4720,99.74839
4721,84.49841
4723,96.19403
4726,101.08945
4727,103.42993
4729,99.2162
4731,99.710594
4732,105.22755
4735,105.36653
4736,99.34398
4737,95.66337
4738,114.483154
4739,104.32397
4744,98.02111
4747,98.78968
4749,101.06126
4750,96.18101
4752,104.46064
4755,98.98635
4756,99.71024
4757,101.29995
4758,97.01678
4759,103.24649
4763,100.81261
4764,104.51364
4765,95.328186
4766,102.53875
4767,111.27003
4769,106.290535
4770,96.16861
4771,78.75633
4772,107.22802
4774,104.2363
4776,102.09421
4777,103.512985
4778,105.18353
4780,102.14627
4784,101.26474
4786,101.50285
4787,82.48397
4788,93.66619
4789,104.46064
4791,104.87129
4792,95.428314
4795,105.30706
4796,93.724236
4803,96.89029
4805,97.794945
4807,99.70165
4809,90.45524
4816,103.53738
4817,82.9459
4818,98.27385
4820,96.13003
4821,98.29619
4823,98.332504
4824,94.1385
4825,100.329704
4829,96.37697
4830,100.118095
4831,100.96384
4833,100.66559
4836,105.83284
4837,104.33199
4838,96.08191
4840,99.34558
4841,83.621704
4842,97.97009
4843,101.848816
4844,94.138084
4849,101.42115
4851,108.107376
4852,97.71536
4858,89.78327
4860,100.118095
4863,100.86174
4864,96.90593
4865,103.34708
4867,102.68383
4868,104.335
4869,99.95108
4873,95.08266
4875,101.63788
4876,102.397255
4877,100.035545
4878,104.24545
4880,82.48397
4886,103.8788
4888,99.205734
4889,102.794685
4890,106.008865
4893,95.33332
4895,94.532974
4896,106.15871
4899,100.56171
4901,101.447464
4902,111.79307
4903,99.914734
4904,104.46064
4910,93.66014
4912,92.37229
4915,95.314575
4916,98.62631
4917,98.08624
4920,107.22802
4927,96.76268
4928,96.167854
4931,99.18408
4934,92.07775
4936,96.01686
4939,105.54963
4942,103.87921
4943,99.46673
4944,104.44444
4945,94.83104
4947,103.10144
4948,95.483795
4951,101.14608
4952,104.46064
4953,105.973
4956,99.914734
4957,107.99617
4958,101.94825
4960,100.61959
4968,94.38952
4969,105.01973
4971,95.97367
4973,104.54918
4975,108.0251
4976,106.114944
4978,91.15388
4979,101.379555
4982,101.675316
4983,101.88812
4984,94.823906
4985,116.13732
4986,97.969894
4987,110.14048
4988,103.57193
4994,105.23274
4995,98.65942
5002,79.56497
5004,96.02296
5005,98.89103
5006,95.742325
5007,96.642525
5009,101.434296
5011,104.54918
5014,101.51537
5015,95.81892
5018,97.14583
5019,105.96359
5020,92.04477
5021,101.83435
5022,95.42423
5023,97.4782
5025,99.44697
5032,93.551735
5034,96.76179
5036,93.082085
5038,104.56852
5039,106.37329
5046,100.181885
5049,105.96359
5051,94.73069
5052,96.30567
5053,104.2363
5054,99.80784
5055,96.071304
5057,96.2265
5059,95.73237
5062,98.84557
5063,101.55102
5065,107.39294
5069,95.66791
5071,101.823105
5074,107.69783
5075,95.47152
5076,106.88131
5077,82.48397
5079,97.29821
5080,95.97937
5081,104.54918
5083,96.076294
5088,106.43374
5089,98.07563
5093,104.222916
5094,99.760254
5095,97.181335
5099,101.38824
5101,103.61718
5103,97.31086
5104,96.2743
5105,98.25279
5107,106.06542
5108,102.303055
5109,108.52263
5111,93.22956
5112,104.221176
5113,98.35089
5114,98.830315
5115,107.46419
5118,107.39178
5122,99.71458
5123,82.78448
5125,104.69917
5127,100.533005
5128,107.606186
5129,115.11923
5132,95.742325
5134,96.72708
5135,99.17682
5137,104.6869
5142,97.04772
5143,96.657814
5144,101.50614
5148,91.70831
5149,93.69121
5150,100.53994
5154,82.073044
5155,96.36167
5159,92.61456
5164,104.587944
5165,106.44166
5166,97.91815
5167,97.788
5169,99.975426
5171,95.12498
5172,99.65627
5176,96.69217
5184,101.14287
5185,97.33521
5186,104.22992
5188,102.79914
5189,102.41734
5190,95.01577
5191,106.44166
5193,102.871284
5196,95.505035
5199,79.760735
5200,98.374306
5203,97.3333
5204,97.9641
5205,93.40019
5207,101.2373
5208,102.92476
5212,99.54259
5214,88.770325
5218,100.73914
5220,99.73263
5222,100.33791
5224,92.37566
5225,107.59572
5227,114.21993
5229,103.87364
5232,99.78369
5233,114.679825
5234,110.08796
5237,104.34745
5239,110.76032
5240,97.45088
5241,105.67304
5244,89.88894
5248,96.3223
5251,95.35691
5253,94.933365
5255,92.11042
5256,105.77246
5257,99.67644
5259,90.541794
5260,101.85027
5266,98.41439
5268,99.735725
5275,104.54918
5276,100.044235
5277,99.50137
5279,93.47176
5280,104.69196
5281,97.8329
5283,99.70855
5284,81.87009
5285,98.74346
5286,102.763504
5287,95.88279
5289,106.04256
5290,102.871284
5292,104.50549
5293,95.23138
5294,98.637405
5297,95.10937
5299,109.99302
5302,99.03929
5305,80.551895
5306,90.70479
5308,102.83835
5309,102.429596
5310,113.04905
5312,103.854454
5316,100.3321
5317,93.27058
5319,82.85848
5320,99.44697
5323,108.92689
5329,103.26455
5331,105.17296
5334,100.55526
5336,103.79589
5338,106.70222
5341,103.07802
5345,95.436516
5348,100.13975
5349,106.81545
5355,94.022446
5356,101.789635
5360,98.710526
5362,106.30326
5364,102.98409
5366,106.37386
5367,98.47884
5368,99.899605
5370,106.628555
5371,82.48397
5373,95.503586
5375,104.34745
5376,97.59245
5378,103.56697
5379,103.31915
5383,99.8432
5384,97.14449
5389,96.047104
5391,83.85491
5393,102.105034
5395,106.38823
5397,110.51789
5398,105.834335
5399,109.77707
5401,116.443954
5402,100.336494
5403,108.0373
5404,98.28065
5407,84.83417
5408,97.31603
5413,107.17814
5414,100.71441
5417,95.88374
5418,104.50549
5420,110.92913
5421,90.26863
5424,102.223206
5425,97.9641
5426,102.48724
5429,102.19801
5431,99.75238
5437,98.99625
5440,92.62496
5444,94.13607
5446,98.08861
5447,100.82981
5451,98.067215
5452,101.011955
5455,110.08796
5456,94.244415
5458,99.007034
5459,95.24454
5460,93.55999
5462,95.821724
5463,110.71532
5464,97.09374
5465,98.83976
5466,101.623955
5467,97.10406
5468,112.76926
5469,104.3231
5472,95.67471
5474,91.811424
5475,106.69163
5476,102.21304
5479,105.167305
5480,103.99966
5482,105.37909
5485,97.09515
5486,116.39475
5488,80.12076
5495,103.87364
5496,103.31915
5497,102.06162
5499,104.39666
5503,93.00538
5504,98.27772
5507,101.04998
5509,97.0745
5511,91.57106
5512,96.75998
5516,104.048996
5517,97.99125
5518,99.9613
5521,93.97432
5522,107.712814
5527,101.5448
5528,105.015686
5529,102.41734
5532,97.95939
5533,98.82198
5535,103.690475
5536,95.31983
5540,100.059586
5547,99.53084
5548,105.68001
5550,83.625206
5551,95.53534
5554,100.347755
5555,104.27916
5559,103.69753
5560,100.95542
5561,103.701126
5562,96.755684
5563,111.25934
5565,82.60393
5566,103.7639
5567,97.8001
5568,98.5162
5572,96.64624
5574,93.911575
5576,98.390175
5579,98.55904
5580,84.62373
5581,96.00084
5583,103.197876
5584,101.29349
5586,106.25499
5587,101.957115
5589,99.02899
5591,99.37707
5592,97.59696
5593,101.9763
5594,95.12512
5595,82.50247
5596,104.33199
5597,105.11031
5598,116.20947
5599,92.11543
5602,104.6869
5603,95.12512
5605,94.1631
5607,100.3126
5608,95.05209
5609,108.58582
5610,98.71287
5612,98.56089
5613,102.41734
5614,103.33357
5616,96.49261
5621,103.09961
5623,110.83271
5628,110.39122
5629,94.26062
5631,106.37
5633,96.36818
5638,96.32218
5639,95.50374
5640,107.23821
5645,98.55805
5646,82.37055
5649,96.742935
5653,98.38604
5655,106.23084
5656,102.85304
5658,94.83967
5662,116.39475
5663,98.20391
5667,97.911095
5670,92.11543
5671,98.275795
5672,96.62673
5673,99.86999
5674,98.34828
5675,100.81212
5676,96.07445
5679,104.34257
5683,101.577896
5687,95.30654
5688,82.073044
5690,106.25655
5691,101.20661
5692,94.223465
5693,110.07976
5694,95.44143
5697,97.60629
5698,96.74584
5699,104.24232
5704,95.76221
5707,104.34257
5709,103.784485
5710,93.65743
5714,97.8902
5718,100.81314
5721,96.84142
5723,101.14705
5724,107.39294
5725,96.18101
5726,99.711136
5729,101.47023
5730,97.90269
5731,95.922966
5733,83.51491
5736,105.17384
5741,106.47478
5745,106.71905
5747,100.34633
5748,101.84248
5750,100.4787
5751,105.67717
5752,94.88283
5754,95.345024
5755,96.78634
5757,104.456535
5758,115.99467
5760,105.90051
5762,100.20839
5766,100.57966
5768,99.46673
5769,114.679825
5770,103.32417
5771,104.59485
5772,89.58216
5773,111.55124
5774,103.23015
5776,94.13132
5777,104.24232
5778,97.55865
5780,106.34616
5782,94.91942
5783,83.781906
5784,100.118095
5786,92.32114
5788,94.37488
5789,102.86276
5790,91.966896
5791,103.87364
5793,102.579285
5794,96.13003
5796,116.00847
5797,98.20314
5801,103.29878
5803,95.30654
5804,103.165695
5805,97.5029
5806,82.665985
5808,105.30706
5813,95.13771
5815,100.03786
5816,100.328674
5822,101.30586
5823,103.99966
5825,101.35189
5827,102.14542
5829,98.411316
5830,101.7611
5831,97.91037
5832,102.79791
5833,105.30706
5837,110.39122
5838,105.20498
5839,99.973755
5842,107.23821
5844,99.245476
5845,115.84042
5846,106.78276
5848,83.92511
5850,107.32126
5851,97.55899
5853,99.46673
5854,99.4827
5858,107.23821
5860,103.02009
5864,105.35238
5866,95.70279
5867,104.34257
5868,102.28656
5869,96.82797
5870,97.325195
5871,104.638535
5874,106.44166
5876,111.881485
5877,99.6163
5878,101.06588
5879,105.96359
5880,104.669556
5884,98.716064
5886,97.9641
5890,101.19648
5896,92.01873
5897,97.53841
5898,99.46673
5901,102.457054
5903,104.2363
5906,98.71287
5908,104.048996
5909,103.01926
5910,102.41734
5911,95.027374
5912,102.98409
5914,106.44166
5919,104.54918
5924,108.05616
5926,97.26833
5929,98.58677
5930,102.651436
5932,97.794945
5933,100.69625
5934,102.03845
5935,105.14285
5936,102.25416
5937,109.204445
5938,98.52137
5939,101.44852
5942,100.93585
5943,95.311935
5944,107.89923
5946,104.29345
5951,94.52264
5953,98.052444
5954,95.37057
5957,99.81716
5961,103.505936
5962,101.01644
5964,83.8923
5965,99.335434
5968,106.44166
5969,100.92991
5974,98.963425
5975,103.07922
5978,83.994545
5981,99.9613
5982,100.3711
5983,103.9266
5989,103.65656
5991,95.58168
5992,101.45027
5995,95.098946
5996,97.997444
5997,100.02936
5998,97.9903
5999,80.26193
6001,102.70741
6002,92.519646
6003,96.38233
6004,95.37057
6006,103.17816
6007,100.98038
6011,98.212654
6012,98.93752
6014,95.027374
6015,104.22
6016,95.80327
6017,98.986176
6018,99.46673
6024,96.07445
6025,103.168434
6026,107.39294
6028,96.62649
6029,82.488525
6030,102.13433
6036,106.44166
6040,97.5029
6041,101.08945
6042,103.908485
6044,103.02865
6045,103.87364
6047,107.634445
6048,97.76019
6049,100.206894
6051,116.20947
6052,100.891785
6053,99.70806
6054,102.704414
6058,102.319275
6059,97.51439
6062,99.54023
6063,116.00847
6064,96.13618
6065,97.5029
6067,96.484245
6068,99.52965
6070,99.92753
6071,104.6861
6072,97.9641
6080,97.9641
6081,95.302284
6084,100.87496
6087,96.86559
6089,102.1501
6092,97.9641
6094,95.295616
6095,104.33199
6097,111.93389
6100,93.6623
6104,103.98305
6105,95.99436
6106,96.52841
6107,81.86435
6108,100.13076
6109,97.9641
6110,93.44158
6114,97.9641
6116,96.015045
6117,103.64735
6118,97.890335
6123,84.93487
6125,104.2363
6128,107.94887
6130,104.621895
6132,101.46687
6137,83.991425
6139,100.41265
6140,98.324455
6141,111.90074
6142,102.41135
6144,102.788635
6145,99.91006
6146,105.91594
6149,94.8412
6156,91.29743
6159,107.30237
6160,98.324455
6162,99.38128
6164,108.09506
6165,93.734924
6168,83.991425
6169,105.30706
6170,98.15307
6171,99.79879
6172,95.41571
6173,101.205734
6176,101.47023
6177,99.2603
6178,93.88301
6180,102.61262
6181,104.69196
6182,102.28065
6185,97.2203
6186,98.29807
6188,105.51865
6189,99.57763
6192,100.87496
6193,94.68472
6194,103.87364
6195,98.64785
6196,115.17322
6197,96.003365
6201,98.66419
6202,99.271904
6203,96.892845
6204,95.0996
6207,116.260506
6209,100.77411
6210,92.712494
6211,107.670105
6213,99.991455
6216,95.23536
6217,101.27436
6219,98.56089
6222,82.48397
6223,105.956505
6235,100.824745
6240,100.02264
6242,98.46966
6247,98.34828
6251,106.60086
6254,102.26811
6255,96.49623
6260,99.52784
6261,95.74096
6262,105.32749
6264,100.302315
6269,102.818
6271,102.57293
6275,100.11301
6276,101.14453
6278,102.31841
6279,106.71905
6281,112.883514
6284,94.77696
6286,93.55675
6287,82.63035
6288,101.07216
6292,103.0489
6293,95.11804
6295,97.69112
6298,103.252594
6300,100.74399
6304,110.327515
6308,103.05587
6310,94.01047
6312,97.9641
6320,95.922966
6324,100.26968
6325,95.88609
6330,101.54666
6336,98.236145
6340,96.32688
6341,100.824745
6342,106.00783
6344,95.41962
6345,98.81106
6347,105.68001
6348,115.40954
6349,103.252594
6351,82.48397
6353,114.06244
6354,95.332184
6357,96.22762
6358,96.83557
6360,102.2952
6363,110.39122
6364,99.82226
6368,108.456665
6370,91.37179
6371,99.45179
6377,94.45852
6379,99.8059
6381,99.13621
6382,82.073044
6383,105.68001
6388,102.223785
6390,98.364494
6392,98.411316
6393,103.48586
6395,102.88156
6398,100.71387
6401,82.72567
6402,101.98036
6403,102.397255
6405,98.96285
6406,98.18552
6407,104.25184
6409,107.712814
6411,100.06247
6413,102.665504
6416,103.05983
6417,93.53609
6418,96.944855
6419,116.56304
6420,102.37023
6426,105.41108
6429,100.65969
6430,93.74217
6431,102.397255
6432,100.46532
6434,108.93906
6437,106.23084
6438,102.5411
6439,98.86606
6440,94.50157
6441,99.565
6442,98.02502
6443,93.85907
6445,100.34633
6448,104.048996
6450,99.21339
6453,97.49542
6455,99.733536
6457,98.99103
6458,102.97794
6461,95.49253
6464,102.090965
6467,98.25336
6469,101.5448
6470,80.810875
6471,98.50782
6473,96.54331
6474,97.055534
6479,95.7996
6481,101.38829
6484,105.82861
6495,102.11858
6496,102.88373
6505,104.41693
6506,102.42663
6508,101.375244
6509,95.120766
6510,104.62801
6512,99.43362
6513,95.76221
6514,104.17903
6515,98.19488
6519,94.26235
6521,101.72416
6523,83.625206
6525,107.27706
6526,102.92152
6528,93.491196
6529,96.98634
6531,109.81709
6533,100.53994
6534,98.576225
6535,104.29345
6536,105.296616
6537,105.68562
6540,98.235886
6541,105.68001
6547,103.30462
6548,104.03825
6551,102.643974
6553,102.69067
6555,100.92711
6556,100.824745
6561,83.51491
6564,89.685776
6565,104.29345
6568,100.29127
6569,98.02502
6573,107.2203
6574,95.60889
6577,97.12113
6579,110.39122
6581,100.92991
6582,102.397255
6585,105.2887
6586,98.328575
6589,104.95654
6590,83.66787
6593,98.48635
6594,98.79484
6595,107.395584
6599,95.8123
6600,114.18821
6601,112.734245
6602,99.82226
6603,104.048996
6604,98.15307
6607,101.22892
6608,103.57083
6609,95.59985
6611,101.13398
6613,98.02502
6614,95.33935
6616,106.25052
6617,98.02502
6618,95.37057
6619,101.86946
6621,100.92711
6627,99.95642
6629,112.22941
6631,83.90264
6634,103.036964
6636,95.31069
6638,100.29127
6639,98.02502
6641,103.99966
6642,101.82964
6651,113.73553
6654,83.36299
6657,99.20426
6663,91.41236
6665,113.87218
6666,106.32635
6668,95.13771
6669,100.92711
6670,96.9808
6671,104.45891
6673,103.379135
6675,102.5904
6676,82.48397
6677,102.238396
6679,97.72448
6680,101.96659
6681,104.62801
6685,103.87364
6688,97.749245
6689,107.12398
6690,96.58164
6692,98.02502
6693,94.38422
6694,101.2373
6698,116.59996
6699,97.13091
6700,101.23709
6701,98.99103
6702,100.086006
6704,107.12398
6707,102.555405
6712,104.54918
6713,101.1788
6715,104.827286
6721,105.90732
6722,98.56089
6723,97.51984
6724,99.1606
6725,116.39475
6731,97.596176
6735,81.65605
6736,104.946754
6737,104.12095
6738,94.80504
6739,106.566826
6741,102.5151
6743,103.536964
6745,95.13771
6747,100.15627
6749,106.30199
6750,101.02608
6751,115.89051
6752,103.17792
6753,98.02502
6755,97.456314
6756,95.93538
6757,97.813736
6759,104.02326
6761,98.09799
6763,98.50782
6764,114.679825
6765,103.995926
6766,107.57789
6768,103.17816
6771,107.12398
6773,95.637596
6774,95.24095
6778,101.12462
6779,101.345245
6781,95.61911
6784,104.019714
6786,110.11467
6787,110.19209
6790,97.47738
6793,97.27191
6795,98.02502
6798,100.29319
6806,93.794426
6807,95.14571
6810,95.12735
6815,105.60807
6816,93.567894
6817,100.16739
6818,91.79991
6819,107.634445
6820,95.50611
6822,94.246605
6823,116.20947
6824,105.30706
6825,97.67019
6828,82.55801
6829,104.21216
6831,99.30636
6832,103.48593
6833,106.54736
6834,98.5574
6836,98.73364
6837,104.54918
6838,98.39071
6840,96.558846
6843,99.475655
6845,99.67493
6846,95.39839
6847,106.48632
6851,97.17549
6852,91.35159
6853,109.532875
6858,110.89786
6861,103.726036
6863,112.734245
6864,84.76912
6865,100.929756
6866,104.44973
6867,101.60281
6868,108.25655
6869,90.14774
6870,105.30706
6874,106.59593
6875,103.80757
6877,103.17816
6878,103.00528
6880,99.44264
6883,106.032295
6884,98.2554
6886,103.00156
6890,101.67245
6893,98.20866
6894,92.58775
6899,103.17816
6900,89.69897
6904,101.352715
6905,103.119644
6906,100.58353
6910,91.45592
6912,105.80725
6913,110.04507
6920,100.10829
6922,95.65055
6923,98.02502
6926,99.05158
6927,101.26159
6928,103.68001
6931,110.57651
6933,105.411
6936,94.463936
6937,104.54918
6939,99.4463
6941,102.948814
6942,102.87684
6943,102.31689
6944,100.91136
6945,97.37396
6946,104.595245
6947,116.00847
6949,106.98
6951,106.006714
6953,101.001335
6954,99.57736
6955,113.48152
6963,112.81442
6964,99.36972
6966,101.4643
6968,94.87791
6970,104.69196
6972,105.15733
6976,111.89068
6978,104.44973
6981,99.29745
6985,99.64643
6986,103.07727
6987,104.487495
6989,103.45203
6991,116.20947
6993,112.6062
6994,105.23274
6995,103.222305
6996,95.31115
6997,106.44166
6998,86.10685
7001,112.6142
7003,98.97423
7006,93.05722
7008,101.27927
7010,99.67493
7011,101.30712
7012,100.82964
7013,104.67395
7014,98.48021
7017,100.50542
7018,95.13771
7019,97.290215
7023,92.85128
7024,104.690605
7025,97.519196
7026,99.05613
7027,97.13807
7028,108.40334
7030,98.02502
7031,97.81913
7033,99.51183
7036,93.96021
7037,97.475746
7039,94.5864
7044,96.8796
7045,104.54918
7046,104.12684
7049,105.23611
7050,99.77614
7051,104.69196
7054,112.97625
7055,94.60575
7057,95.34377
7060,103.17816
7061,99.46673
7063,95.30626
7064,97.3611
7067,99.44264
7071,97.20328
7074,100.22577
7075,106.57882
7078,104.54918
7079,107.12398
7080,103.73455
7081,94.51612
7082,104.2363
7083,102.91911
7085,106.916626
7092,106.67299
7094,104.36311
7100,99.30752
7101,97.31216
7102,104.44973
7104,101.02025
7105,99.46673
7106,95.5766
7107,103.43636
7108,82.675606
7109,96.01855
7110,104.54918
7112,95.44505
7113,104.62801
7114,101.662994
7116,104.46064
7117,101.15001
7118,97.770035
7120,95.543365
7121,106.495316
